,bill_easterly,economisthulk,economistmeg,eu_eurostat,ezraklein,faulljonathan,fgoria,firoozye,justinwolfers,kathylienfx,katie_martin_fx,keithmccullough,lamonicabuzz,laurenlacapra,queen_europe,reformedbroker,reinman_mt,rencapman,dsquareddigest,howardlindzon,commandrec1,leeott,princlywilliam,visualdensity,decsbarmyarmy,dom,andrew,chrisfralic,katelyntarv,wrickr,joshk,hook,eeismann,kellan,geyers,gabe,vanhoosear,jaynerington,jbartmoore,atvelu,rabble,cakemonster88,rileyadams69,jimhwilliams,heyitsnoah,_oi___,rjones,phelima,tonystubblebine,getluky,lukeduke9999,brs,barservice24_7,marciadorsey,lowellb23,owen1774,branx3,evankrasts,jeremy,jessicaxo21_,nwaugba,terryapodaca,elliexxsmile,ijustine,darkside,sethstil,ev,narnoc,aron,jorgepinon,anete,cbethel10,zetikala,jeffsmith,cosima_rose,pederdray,stakkd,aliciaa_jade,amir_eshghi,kushwaha,mole00,adam,dan,jazmindestyles6,joe_sixpack,jo,shannon,gosolar108,flashyourtv,brothersloth,ad2236,achumeko,urbanallard,biasparis,ericost,ueregistrar,crystal,tereseolsson2,hannahmdavis,ruby_pseudo,ki1cx,cbrumelle,niall,ryanpollock,rayreadyray,rodwagete,unaisppr,largeheartedboy,leewmurdock,tim535353,trifx,mikeq,cw,guzzishoes,kati,sofiasdw,neiled,andykeep,jaspre150,fansdetwilight,badoug12,fbgfernandes,biz,waqas,raniranuch,muhammadfatich1,halfshadows,erlingoentoro,praveenrajan,salim,tacoblosh,mweigel,jodopod,mkgobaco,dunstan,therealdjkurupt,ziqohelapejyt,huckdgear,manjeet,dannilizaitis,theentrenous,kelvinchua2000,shashikapadiamd,ariel,jack,riccard0,richard,jennythomasson,lebron1111ny,ramalagianambi,gertrudej2k,michalp,freshfunk5,elly,vampiress101,heppy,antoinegavin,alissa,gretta,blavine,rockfellers
phelima,0.9557152033339669,0.9986350674983764,0.9737632988164113,0.9966970628235022,0.9249789904664014,0.9964753208121636,0.9832368067535784,0.9571710959770976,0.9700227319492959,0.9838657389486251,1.0,0.9836593981158664,0.949433070921411,0.9611132114210583,0.974164336886517,0.9744763018599771,0.9419927746856461,0.93622837077056,0.976176799629058,0.9578087473571635,0.9802290680868284,0.9871021415922026,1.0,0.9935123381403209,1.0,0.9667739652794815,0.9372778741636075,0.9713857152356307,1.0,0.9865110968028743,0.9904804797698259,0.956103870931543,0.9722970431457855,0.9627561406354718,1.0,0.9819208074675522,0.9134663433759675,0.9967945589540598,0.9691929716736848,0.9614694903639112,0.9757078251196926,0.9919863973851495,1.0,0.9699137013155967,0.9785946734036792,1.0,1.0,0.0,0.9780178975435525,0.9529186241404357,1.0,0.9614489430333233,1.0,0.8538514193280402,0.9879225709892466,1.0,0.9718226002003726,0.9954614792186852,0.9809238101570871,0.9883182671621,1.0,0.9887404076674284,1.0,0.9181055056882443,0.9037789955727986,0.9980107192040211,0.9866249018044263,0.9944739572530537,0.9806301392881407,0.9113418813151687,0.9936116254629997,0.9694323144104804,1.0,0.9883586186914409,0.9476870161282048,1.0,1.0,0.9928879794286688,1.0,0.9818936818821066,0,0.9354980144677223,1.0,1.0,0.9806532123883039,1.0,0.9838836715333159,0.9755976559609321,0.9912472438154679,0.9766947248645594,1.0,0.9000936183697188,1.0,0.9975801819270088,0.9895587888369648,1.0,0.9930727388131912,1.0,0.9703259269110244,0.9822495063335318,0.9918658853203107,0.9570924224963306,0.975112131677142,0.9893346968881236,0.9910073978685829,0.9782397206000872,1.0,0.9818566114754484,0.9859906736889767,0.992285492569159,1.0,1.0,0.9668437435183218,1.0,0.9769495518328026,1.0,0.9259121482114968,0.9675996207513413,0.9923948325104551,0.9740805620102648,1.0,1.0,0.9416493016569724,0.9748764821757344,1.0,1.0,0.9482715370872711,0.9727898223342022,0.9759979875869154,0.9870678842718178,0.9862209796728091,0.7163111422017783,0.9146138017526806,0.9663361355713302,0.945933023599129,0.9874183272528998,0.982179047618401,1.0,1.0,0.9266567686355277,1.0,1.0,0.99270247934931,0.9788014211562674,0.8997574209586418,0.9658041585064668,0.9872439144732005,0.9200918745476724,1.0,0.9781986401795282,1.0,0.9493175269471827,1.0,1.0,1.0,0.9458951321192003,1.0,0.9382888464125031,0.994333527249305,1.0,1.0
tonystubblebine,0.9422045511505991,0.9958010948401166,0.9853252257266736,0.987068153112907,0.9647284936594832,0.979299964328316,0.9728095152556279,0.9379983971609872,0.9476032592072959,0.9569612531726102,0.9766703835561314,0.95201676182819,0.9500329861965124,0.9611602654959341,0.9499050556942239,0.9339736123380917,0.9502513992890247,0.9712908855763942,0.9539687026141903,0.9587026039252169,0.9926277834760574,0.9350734516975292,1.0,0.9673417494761841,0.9260778729045427,0.960353994720338,0.9473771665032357,0.930646690036348,0.997917479992223,0.8943749629503951,0.9241261492187286,0.9471185805737197,0.9504163715467596,0.8703828714195947,0.889116809356814,0.9393274175130754,0.8920302981325903,0.9300778777334633,0.9363199936204142,0.8841635011279593,0.9293467826420858,0.9731068760513321,0.9649356563340862,0.9400504625825187,0.880275216823249,0.8742702798488997,1.0,0.9780178975435525,0.0,0.9341658314452168,1.0,0.9209376132403166,1.0,0.9673023309337445,0.9679129121206936,0.8769861447842906,1.0,0.9593840597355253,0.8959700350545221,0.9248606713109108,0.9547321269787408,0.9895037632758549,0.9630389364522713,0.9496140337602562,0.9615581702450908,0.9969402144835889,0.909760536187154,0.987636642370739,0.9422186843458591,0.9366369545297184,0.9392562650306078,0.9462659717731283,1.0,0.9110124362150241,0.9138460770423966,1.0,0.985773680007456,0.9721546138568005,1.0,0.937210932024586,0,0.9639225956325784,0.9749184264396892,0.9665674600981005,0.9639296953875163,0.9842485862471707,0.9301397696497516,0.9529875449905248,1.0,0.9400382544990187,0.9815194682261357,0.9580900932829666,0.9917352549386589,0.9840291907007992,0.9552266426920198,0.978660520011184,0.9341322718074614,0.9260778729045427,0.9549499866902773,0.9540818509299521,0.9909008151594564,0.901821583114005,0.947102700927946,0.9284158867557828,0.9637857015829926,0.9229169280137812,1.0,0.9517969841514001,0.9569034860962901,0.9525361363748223,1.0,1.0,0.9381832118536951,0.9215937439766024,0.9742147367242787,0.9869322906627671,0.9475106076740871,0.9501637921847614,0.9872387787505404,0.9927513390664227,1.0,1.0,0.8506236400782881,0.8976200798557398,1.0,1.0,0.9059681164878269,0.9043360708176436,0.9181083367913542,0.9638338909568566,0.992293085491419,0.9549445536461214,0.9142797732861169,0.9447684047348291,0.9697591298245857,0.9881247060920018,0.9750808560396262,0.944558404678407,0.9507185819363618,0.9667913005621979,1.0,1.0,0.9551016668178244,0.9657469076152018,0.8615823265477297,0.956965375873345,0.8807475130481288,0.9451477777842425,1.0,0.8369054029426206,1.0,0.912121690755821,0.9858821966186126,1.0,1.0,0.9408514208946299,0.9738645813255342,0.910257283069381,1.0,0.9794660758068174,1.0
getluky,0.9649860820951868,0.9970567591739602,0.9752484779555924,0.9985755574679115,0.981244077738845,0.9866993683380032,0.9981926536777834,0.9674047802092844,0.9595995044283216,0.9973237890029273,0.977514630405201,0.9955955398407762,0.9709229772784549,0.9640631574079469,0.9684309216267613,0.9724812800970466,0.9249504718156749,0.9597524428709159,0.960304528227927,0.982941599154292,0.9976315225231331,0.937422998847488,1.0,0.9475392980195828,1.0,0.9188009775853907,0.9391377635471778,0.9640073094466994,0.9959856835043909,0.9927283784104606,0.9024958064782989,0.9453916871520192,0.937276534045254,0.8036868131694176,0.786258850036271,0.9298276277397792,0.9473706801093604,0.9688960939585375,0.9552319380481417,0.9247047817073646,0.9423799397746244,0.9395201826971562,0.9324091136411,0.9898631408413243,0.9010923914478204,1.0,1.0,0.9529186241404357,0.9341658314452168,0.0,1.0,0.9307260953585946,1.0,0.9684855867385506,0.9511695879250005,1.0,1.0,0.9633004938774261,0.9331564318295846,0.9622155458605092,0.9709135136418425,0.9433481527258443,1.0,0.9323066643418947,0.9604792473912378,0.9973190375502918,0.9855794572205295,0.9702101118555174,0.9512709537628834,0.9628269090404986,0.972449150815931,0.9529186241404357,0.9329813146211801,0.9079570416659142,0.8809292163236621,1.0,1.0,0.9795522105537299,1.0,0.9336266570897964,0,0.9431006197748798,0.992561868527406,0.9785182061609462,0.9652349993597156,0.9865054176198883,0.9565599069435755,0.9941533962594061,1.0,0.9296446879074374,0.9554705937575565,0.9730711462978576,1.0,0.9264273409628769,0.9812377785886883,1.0,0.9439845983773794,0.9287529500120904,0.9634359968982343,0.9282327456036734,1.0,0.8485991061035865,0.9490169363451172,0.9459549791410776,0.9709135136418425,0.9843592405632573,1.0,0.9731028833197298,0.9622391390280542,0.9209837463155893,1.0,1.0,0.9165883131954486,0.8488621834420365,0.975147847961891,1.0,0.9094706727927744,0.9097566581441989,0.9754011578402513,0.9441092156654967,1.0,1.0,0.7749700691457512,0.9109990025607373,1.0,0.9827200521991875,0.9070470983412893,0.9371349558930209,0.9223657183517028,0.9535235491706446,0.9851439631184759,0.973567397319638,0.9150212772608246,0.9032129329659144,0.8898909227459578,0.9881305371366518,0.990393049739448,0.8931294250181355,0.9287529500120904,0.966110287618802,1.0,1.0,0.968528318166017,0.9703724557788278,0.770334482499645,0.9677398801536955,0.9371284758422238,0.9765034477844957,1.0,0.9382982447657705,1.0,0.9644814046153997,0.9909287256490487,0.9654401043983749,1.0,0.9231053214003344,1.0,0.9157226958732613,1.0,0.9604183055622724,1.0
lukeduke9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658605629000541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.966342555612018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
brs,0.9652484720304128,0.9933056187481674,0.9903490568047634,0.9889843914881223,0.9776033857140075,0.9896278184104883,0.9950670436908986,0.9456324223807132,0.9081093474489169,0.9902607620463826,0.9918171487525343,0.9919856682461083,0.9255975731582773,0.9427833270662405,0.9645205473534004,0.9780931005247633,0.9089601910943814,0.9649085952105096,0.9702583734127299,0.9741338554884971,0.9949720531402562,0.9304159732789925,1.0,0.9268161405043756,0.9837949069111959,0.9500259721879022,0.9446277027622528,0.920473873714956,0.9963477857673935,0.9338429844968796,0.9486421288617068,0.9304445076345514,0.9701084749258961,0.8863421431671417,0.9351796276447836,0.9574382443462267,0.9172947063120542,0.940259251807811,0.9632117384177232,0.9267722437578243,0.8999205403132473,0.9240139606327421,0.9590039969154606,0.9262201047999321,0.9220122431168214,0.9755002021224988,0.9351796276447836,0.9614489430333233,0.9209376132403166,0.9307260953585946,1.0,0.0,1.0,0.9617710300050323,0.9555742238661495,0.964044126735169,0.9861802501794305,0.9599330669406556,0.8970838365722961,0.9484357095421632,0.9735371937987518,0.9668660521784982,1.0,0.9250242627748461,0.9370772217865457,0.9990243470611629,0.9819603154103039,0.9512150333790392,0.885999433162439,0.9516857470289626,0.9624014684864113,0.9528820414851729,1.0,0.9010340334630169,0.9173268952190838,1.0,0.981287970285872,0.9813966567601997,1.0,0.9360615785682774,0,0.9539849765182579,0.9323280821083237,1.0,0.9240901526679919,0.9969306664107306,0.9723348250169185,0.9867019395349348,1.0,0.9771396172704631,0.991897453455598,0.9755002021224988,0.9565171723260664,0.9900307779571634,0.9607394185431283,1.0,0.9286522758768259,0.9675898138223917,0.9459430252702969,0.9238240716032078,1.0,0.9119968111990833,0.9731459589700611,0.9612916918725832,0.9682446325585022,0.9644251989808674,1.0,0.9733044469585859,0.9381614884500229,0.9394620861023198,1.0,1.0,0.9457944815322658,0.9541650751485894,0.9773895796497953,0.9770825375742948,0.8546529369293914,0.9099513871120539,0.9850800268589115,0.8983014327638157,1.0,1.0,0.9009363132781459,0.9014243376853927,1.0,0.9842787504757398,0.9196601176731386,0.9123018491664718,0.917596631921873,0.983086340562766,0.9864840180393907,0.9244195969944725,0.8840298836690333,0.8392966859845479,0.9116085831519776,0.9799450763552221,1.0,0.9675898138223917,0.9243762322522475,0.8732430641619093,1.0,1.0,0.978525362080221,0.9784359526609124,0.8985982486676867,0.9580711866864018,0.8855993165432503,0.9572458013649343,1.0,0.9304981753475245,1.0,0.9154845745271484,0.9834939585213767,1.0,0.9710114482173776,0.9179796081606337,1.0,0.9152536576337382,1.0,0.9783932092149279,1.0
barservice24_7,0.9684087988196718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9538734395985558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915987148411256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
marciadorsey,0.9802383375895741,0.9979697068865779,0.9890238678694432,0.9977891443217963,0.9781669128640341,0.994101797445829,1.0,0.9859470702995847,0.9958196668509599,0.9875388803430193,1.0,0.9908852054675601,0.977434996729939,0.9814076569812291,0.9788636559971412,0.9786443058305992,0.9266587033038544,0.9618253410139281,0.9855033551823199,0.9764657017145053,0.993464750192327,0.9352501229047426,1.0,0.9819058975715149,1.0,0.9283371488122909,0.9230298586234045,0.9946796466827578,1.0,0.9849517683642789,0.9362800918394375,0.9623303398994942,0.9629134699261144,0.9169014389776227,0.9262790219225514,0.9878985026563295,0.9678209935447315,0.985696029202957,0.9611488257560887,0.9919403746327694,0.9620594812736819,0.9940400121678987,0.9533747595879843,0.9664357001419605,0.9829429998785787,1.0,1.0,0.8538514193280402,0.9673023309337445,0.9684855867385506,1.0,0.9617710300050323,1.0,0.0,0.9865264101415953,1.0,1.0,0.9898736448764327,0.9787185867310313,0.9934839245607164,1.0,1.0,1.0,0.9299561327116364,0.8824325071092549,0.999445189172001,0.9841461499011703,0.9876702842225652,1.0,0.9120826035472284,1.0,0.961027045154144,1.0,0.9480514612846264,0.9578508161873488,1.0,0.9929061955770104,0.986776373216886,1.0,0.983840461147876,0,0.9738332840889814,0.9769107776116485,1.0,0.9928055692116381,0.9965092105147604,0.9730309158194892,0.9939503832613281,1.0,0.9792004925265055,1.0,1.0,1.0,0.9983802693660178,0.9786449229134331,1.0,0.953631649919861,0.9262790219225514,0.933791158718764,0.9628703771669979,1.0,0.9651871060494195,0.9777880587046395,0.9964305336909773,0.9919742764609487,0.9919080713956127,1.0,0.9898796103291587,0.9765567758577728,0.7956001158427239,1.0,1.0,0.9815054263338477,0.9478713964857313,0.9967856126045047,1.0,0.906327201651962,0.9909635274845229,0.9872735032264691,0.985542126700844,1.0,0.9969777345553417,0.8597930419926767,0.9879880782575113,1.0,1.0,0.9615277891416983,0.9609712469001743,0.9785786679769476,0.9951909736427123,1.0,0.7421245344355003,0.9145130260360643,0.9824741302490846,0.9932980929020502,0.984209359835758,1.0,0.9631395109612757,0.9754263406408504,0.9220745047945674,1.0,1.0,1.0,0.9728472696904491,0.8252645240207189,0.9952313863453818,0.9695056436442957,0.9392189286760377,1.0,0.9878391924177321,1.0,0.9830375772613037,0.9953068708271116,1.0,1.0,0.9396405643518994,1.0,0.9586929914113357,1.0,0.9836175604272337,1.0
lowellb23,0.9020161234002939,0.9812821108612512,0.9591829388937768,0.9488437953522905,0.9849646413055672,0.9695365145219337,0.9860912538094516,0.9529670966846505,0.9637272832568512,0.9682489979700227,1.0,0.9632801080510563,0.9487200035991775,0.9481453399012696,0.9678454746991606,0.9647041553027162,0.9839567604601521,0.9645098708267671,0.9730455851696982,0.9872370678211595,0.9949369366569788,0.9732459925208493,1.0,0.9551421772441635,1.0,0.9586475729546912,0.9783159321147378,0.9241580545087732,0.9948511888600037,0.9533666487345852,0.95721629389953,0.9556405189038039,0.9540286400152028,0.9399128718082335,0.9543088337615047,0.9699986874138609,0.9294286760521628,0.9312932395137866,0.9555457596033089,0.8984302016570165,0.9462514983695028,0.9815304407295126,0.9855511845736966,0.9219900472453755,0.9259982743200458,1.0,1.0,0.9879225709892466,0.9679129121206936,0.9511695879250005,1.0,0.9555742238661495,1.0,0.9865264101415953,0.0,1.0,0.980517221253659,0.9497906851040557,0.9835126205453855,0.9676914665124381,1.0,0.9688589936971559,1.0,0.9641377910822823,0.9714869887619654,0.9979368189814528,0.9890180216825989,0.984716450922061,0.9397316924286552,0.9829719077199135,0.8939888376884685,0.9969806427473117,1.0,0.9543876796636315,0.9356961538075668,1.0,0.9912067309575389,1.0,1.0,0.972457534652499,0,0.9371562516339589,0.9594539891231445,0.9724471900642103,0.9598689887812739,0.9978364605729171,0.9888566417074469,0.9606306435618334,1.0,0.9613263234522531,0.994288604220188,1.0,1.0,0.9912996636176428,0.9807482773778693,0.9736201928726167,0.9521026432600448,1.0,0.9736201928726167,0.9647143380260814,0.9887516124462381,0.9379675218928792,0.9363293316215687,0.9454298802305979,0.9888079956963004,0.9799389717990625,1.0,0.9592289640899869,0.9951567460652176,0.9786637457705993,1.0,1.0,0.9350449164187592,0.9676914665124381,0.9741010162270687,1.0,0.9453581102793377,0.9514608485231396,0.9921123064984002,0.9731176752020501,1.0,0.9981268448079504,0.9224123319782845,0.9056990667390776,1.0,0.9224278510639526,0.9374081761013634,0.9758105590502083,0.8522975677080238,0.9701943695720778,0.9714181997325873,0.985470238195653,0.9061434158481286,0.9425851256639306,0.929386379449598,0.8684218570371005,0.975356017604977,0.9771544168807523,0.9847696112538349,0.9710217619312541,1.0,1.0,0.9848627643524304,0.983714007826357,0.9371868988232936,0.958622778093369,0.9218802119386975,0.9849315182384074,1.0,0.9152077628048396,1.0,0.9106390117484461,0.9912738049273341,0.9889182644377075,1.0,0.972792813905211,1.0,0.9544862758541189,1.0,0.9644624262589481,1.0
owen1774,1.0,1.0,1.0,1.0,1.0,1.0,0.9859287456849009,0.9788522532781093,1.0,0.9687461846041003,1.0,1.0,1.0,1.0,0.985542126700844,1.0,1.0,0.9934718560742521,0.954551088358873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9799839807743641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.946186176480295,1.0,0.9898928005539844,0.9592176304856908,1.0,1.0,1.0,1.0,0.8951715163278082,1.0,1.0,0.8769861447842906,1.0,1.0,0.964044126735169,1.0,1.0,1.0,0.0,1.0,0.9809515170560135,0.9199359230974564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9929829744610443,1.0,0.9458022442148558,1.0,0.9463751079828281,1.0,1.0,0.9837134414503886,0.9268129397920801,1.0,1.0,1.0,1.0,0.9696026164941631,0,0.963083737757886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9853925069174908,1.0,1.0,1.0,0.9466239487316376,1.0,1.0,1.0,1.0,1.0,0.992451486439036,1.0,1.0,0.9809627385491488,1.0,0.9838108416488222,1.0,1.0,0.9768068196478643,1.0,1.0,1.0,1.0,0.9773355644112903,1.0,1.0,1.0,1.0,0.9905806968349948,1.0,1.0,1.0,0.963815348987403,0.9673705766926336,1.0,1.0,1.0,1.0,0.9908109812994228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.947409377715315,0.9820597135379829,0.9694067624613792,1.0,1.0,1.0,1.0,0.9787282185094242,0.9823436982185947,1.0,1.0,1.0,1.0,0.9654658742145015,1.0,1.0,1.0
branx3,0.9618995778211705,0.9977981507563286,0.9788380522154757,0.9658998183587714,0.9929843129247685,0.988628284263595,0.989183340765277,0.9837435977809411,0.9758209930138436,0.9799791674956543,1.0,0.9868200288816784,1.0,0.9641540218835507,0.9888861443881404,0.969119717250602,1.0,1.0,1.0,1.0,0.9952750221955311,1.0,1.0,0.9790687768927206,1.0,1.0,0.9797638835370912,1.0,1.0,0.9564805860110756,0.97696529125727,1.0,1.0,0.9866488532541362,1.0,0.9883341758346561,0.9427313643600452,1.0,0.982714244572375,0.9766916019474644,1.0,1.0,1.0,0.9757330512958239,0.9901342474296955,1.0,1.0,0.9718226002003726,1.0,1.0,1.0,0.9861802501794305,1.0,1.0,0.980517221253659,1.0,0.0,1.0,0.9846135636275835,0.9811555409638898,1.0,1.0,1.0,0.9647710383438107,0.985217190100273,1.0,0.9973029847802983,1.0,1.0,1.0,0.9793891088008356,1.0,1.0,0.9874804228540967,0.9624937728633166,1.0,0.9794847515034445,1.0,1.0,1.0,0,0.9432444869589012,0.988871013195821,1.0,1.0,1.0,0.9610027687051363,0.9125226864864203,1.0,1.0,1.0,1.0,1.0,0.987508657988581,0.9775422614915676,1.0,0.9664757382799244,1.0,0.986323167668963,0.9713656821800226,1.0,0.9874151596291929,0.9678815859520706,0.9827952008158076,1.0,0.9297945434198637,1.0,0.9707318814279091,1.0,1.0,1.0,1.0,1.0,1.0,0.9814080140216244,1.0,0.968129260559193,1.0,1.0,0.9581878994996454,1.0,1.0,1.0,0.988420526571529,1.0,1.0,0.9582769562578394,1.0,0.9845124025355165,0.9860923187526132,1.0,0.9887003846323608,0.9788090354079555,0.9927593240600393,1.0,0.9771667720469385,1.0,1.0,1.0,0.9323919520599275,1.0,1.0,1.0,0.9898676688622663,0.9696799503020289,0.9862091920956384,0.9823620934247257,0.9531257152393668,1.0,0.9912077506443334,1.0,0.9509447544874203,0.9864274928561302,1.0,1.0,1.0,1.0,1.0,0.9634363787936435,1.0,1.0
evankrasts,0.9662475042105294,0.9884147391782409,0.9965914548369921,0.9969104684580266,0.9858748315083352,0.9945050889838074,0.9851910083578531,0.9725066823707897,0.9688439880305277,0.9909707104958666,0.9848272866451152,0.9971694775130424,0.9456928727972773,0.9610275577266391,0.9803088604644117,0.986736338958395,0.9537790907958217,0.9927254525638085,0.9808673047173655,0.9684826214474741,0.9980973750142556,0.9095161255450004,1.0,0.9443721896454889,1.0,0.9562588026360662,0.9869623122427029,0.9727388517409388,1.0,0.9263986547754192,0.9666082908439214,0.9561325191103937,0.9683285008070858,0.9612916651981791,1.0,0.9642988306281097,0.9631030691521916,0.9117156998835081,0.926914522963241,0.9536973006897355,0.9444557776872298,0.9694614056200814,0.9782813878618465,0.9765480026312879,0.8967103061377992,0.9870206467087209,1.0,0.9954614792186852,0.9593840597355253,0.9633004938774261,1.0,0.9599330669406556,1.0,0.9898736448764327,0.9497906851040557,0.9809515170560135,1.0,0.0,0.9330862724550316,0.9514357068821367,1.0,1.0,1.0,0.9673727025780606,0.9880946981600085,0.9987078113617348,0.9900086390756005,0.9626683309200482,0.9127634652459063,0.9539278662374536,0.8373304500767672,0.9818459168747411,1.0,0.9576530272298284,0.9516711144395094,1.0,1.0,0.9815208145658288,1.0,0.9454269841119283,0,0.9375325073395695,0.9516013992556861,0.9896460579179677,0.9832437269527778,0.9967478943929982,0.9748749358132306,0.9901370486393798,1.0,0.9636674981600979,0.9871224471298105,1.0,0.9769639331187269,0.9959760506144301,0.9900525416635924,1.0,0.9460026263683817,0.9828299295064139,0.9735649471427286,0.9596439818852095,0.991546041690897,0.943243035949351,0.9236938526203347,0.980601816550232,0.975699873322678,0.9924613596732028,1.0,0.9858573929481768,0.9781597140126868,0.9709352880407062,1.0,1.0,0.9626683309200482,0.9514357068821367,0.9835296856946193,1.0,0.9589327576578214,0.9579069963122049,0.9920957877504607,0.9393880984254589,1.0,0.9985921914741663,0.9778412056931695,0.9309912836839471,1.0,0.9000555093020846,0.9820791696011635,0.9616198424261015,0.8478306092773815,0.979839065801309,1.0,0.9708796186835823,0.8418541915781094,0.9101985704407396,0.9687816900116616,0.8079403756044035,0.995369576333896,1.0,0.954213145350437,0.9455520146035266,0.9828299295064139,1.0,0.9696621266012895,0.9783758688238166,0.9934884847845775,0.9800084884201051,0.9365525751287559,0.9867874660272283,1.0,0.9320241497955877,1.0,0.9486415125939748,0.9956277650766193,0.9416990470928827,1.0,0.9654937917320445,1.0,0.9508277527257112,1.0,0.954213145350437,1.0
